Date,DXCM,ISRG,KHC,LLY,MCD,NSRGY,NVO,PEP,PLNT,PODD,YUM
2021-01-19,89.41000366210938,259.4700012207031,24.777801513671875,187.71633911132812,184.24365234375,94.87482452392578,32.334495544433594,119.42401123046875,80.11000061035156,284.4599914550781,96.91204071044922
2021-01-20,91.02999877929688,266.19000244140625,25.1606502532959,190.34556579589844,188.24417114257812,95.0001449584961,31.873971939086914,118.81034851074219,79.66000366210938,293.04998779296875,98.73494720458984
2021-01-21,91.875,266.22332763671875,25.09939193725586,191.37648010253906,188.1560516357422,94.7327651977539,32.113094329833984,117.3643798828125,80.94000244140625,290.6199951171875,97.354248046875
2021-01-22,92.52999877929688,248.02667236328125,25.198930740356445,194.96092224121094,188.0238800048828,95.50980377197266,32.250370025634766,116.50694274902344,79.33000183105469,290.29998779296875,96.64131164550781
2021-01-25,94.09750366210938,250.6699981689453,25.842111587524414,200.8341522216797,187.98861694335938,96.32865142822266,32.40535354614258,117.84358215332031,77.30000305175781,288.9100036621094,94.9898681640625
2021-01-26,90.3550033569336,256.54998779296875,26.332155227661133,201.18411254882812,189.78622436523438,97.48167419433594,32.445213317871094,119.2054672241211,74.05000305175781,284.5799865722656,95.9645004272461
2021-01-27,87.41000366210938,252.91000366210938,26.600147247314453,196.3134307861328,182.40200805664062,97.6487808227539,30.983909606933594,116.04454040527344,73.54000091552734,260.0,92.0660171508789
2021-01-28,91.72250366210938,255.1199951171875,26.002910614013672,198.72506713867188,182.24343872070312,96.52916717529297,31.26288604736328,117.01130676269531,75.58999633789062,275.0299987792969,92.52622985839844
2021-01-29,93.7125015258789,249.2133331298828,25.658349990844727,196.69168090820312,183.14219665527344,93.83040618896484,30.820066452026367,114.80878448486328,72.0,267.17999267578125,91.58771514892578
2021-02-01,95.65499877929688,248.70333862304688,25.45926856994629,192.12359619140625,183.2214813232422,95.57666015625,31.178752899169922,115.15343475341797,73.5,263.75,93.00452423095703
2021-02-02,98.65750122070312,252.6133270263672,25.390356063842773,186.84620666503906,184.83404541015625,95.46804809570312,31.426721572875977,116.33036041259766,73.4800033569336,274.8399963378906,95.92839813232422
2021-02-03,97.92250061035156,248.46665954589844,25.275501251220703,186.2787322998047,183.9088134765625,94.88316345214844,32.06439208984375,116.0277328491211,73.37999725341797,274.3999938964844,94.51158142089844
2021-02-04,100.8125,252.35000610351562,25.206588745117188,190.68605041503906,185.95310974121094,94.10610961914062,31.7189884185791,117.4232177734375,74.06999969482422,278.0,92.94135284423828
2021-02-05,102.75749969482422,254.0833282470703,25.88039779663086,190.8279266357422,187.3189697265625,92.77761840820312,31.617136001586914,118.49928283691406,77.79000091552734,281.1700134277344,95.06204986572266
2021-02-08,100.82499694824219,256.663330078125,25.96462631225586,194.6110076904297,186.43777465820312,92.24288177490234,31.39130210876465,118.02849578857422,78.72000122070312,280.8900146484375,93.27526092529297
2021-02-09,100.25749969482422,259.7833251953125,25.81148910522461,190.7711944580078,190.31492614746094,92.9363784790039,31.559572219848633,117.35598754882812,79.7300033569336,282.0299987792969,93.05867004394531
2021-02-10,99.86000061035156,262.6966552734375,25.94931411743164,193.30581665039062,188.9226837158203,94.0392837524414,31.51971435546875,115.75870513916016,78.0999984741211,280.1499938964844,94.59281158447266
2021-02-11,102.55000305175781,266.27667236328125,27.21269989013672,192.39413452148438,188.80813598632812,94.63250732421875,32.737464904785156,113.4637222290039,76.52999877929688,287.1099853515625,95.64463806152344
2021-02-12,103.13999938964844,269.2699890136719,27.097848892211914,196.86727905273438,188.48208618164062,94.60745239257812,33.57439422607422,112.53899383544922,77.0999984741211,289.7699890136719,95.63555908203125
2021-02-16,101.09500122070312,263.98333740234375,27.07488441467285,195.41419982910156,189.47781372070312,93.68000030517578,33.23784637451172,112.96772766113281,76.55999755859375,282.2200012207031,95.75345611572266
2021-02-17,103.52999877929688,260.0199890136719,28.345930099487305,196.0790557861328,188.08555603027344,93.41262817382812,33.463687896728516,113.03498077392578,78.72000122070312,279.69000244140625,94.6109390258789
2021-02-18,102.70999908447266,255.8433380126953,29.831361770629883,191.00755310058594,189.83029174804688,92.98651123046875,33.251136779785156,113.79998016357422,79.7699966430664,273.30999755859375,95.54488372802734
2021-02-19,104.73500061035156,250.0500030517578,28.698152542114258,190.8175811767578,187.0193634033203,91.59951782226562,32.803890228271484,111.39570617675781,78.5,274.0299987792969,95.32727813720703
2021-02-22,103.01499938964844,247.13333129882812,28.506725311279297,190.5896453857422,186.86074829101562,91.34886169433594,32.214942932128906,110.95854949951172,81.55000305175781,256.510009765625,95.21846771240234
2021-02-23,101.69499969482422,248.23666381835938,28.42249870300293,192.29913330078125,186.20870971679688,89.68614959716797,31.741127014160156,111.6226806640625,83.9800033569336,260.739990234375,94.89204406738281
2021-02-24,101.41000366210938,252.90333557128906,28.79002571105957,194.236572265625,187.92697143554688,89.00100708007812,31.966964721679688,111.0426254272461,88.68000030517578,262.3599853515625,94.91921997070312
2021-02-25,98.86750030517578,247.26333618164062,28.53734588623047,193.57177734375,185.8826446533203,87.85633087158203,32.03339385986328,109.28565216064453,88.63999938964844,262.6700134277344,94.93737030029297
2021-02-26,99.44499969482422,245.60000610351562,27.855880737304688,194.5879364013672,182.76181030273438,87.58060455322266,31.550718307495117,108.604736328125,86.08999633789062,259.1000061035156,93.87646484375
2021-03-01,99.1675033569336,253.07000732421875,28.39952850341797,196.08853149414062,184.63255310058594,88.55818176269531,32.250370025634766,109.80684661865234,84.66000366210938,270.260009765625,94.76506805419922
2021-03-02,97.97750091552734,250.0,28.575632095336914,193.8756561279297,185.00489807128906,89.5524673461914,32.18394088745117,110.18516540527344,83.56999969482422,265.9100036621094,94.97364044189453
2021-03-03,92.17500305175781,242.38333129882812,29.080989837646484,191.84327697753906,182.47813415527344,88.15713500976562,31.643714904785156,108.56269836425781,85.98999786376953,253.10000610351562,93.85832214355469
2021-03-04,89.06749725341797,236.38999938964844,28.491403579711914,190.45664978027344,181.60923767089844,88.08192443847656,30.651798248291016,109.16685485839844,80.52999877929688,242.36000061035156,93.9127426147461
2021-03-05,91.02249908447266,237.7899932861328,28.981454849243164,196.5159149169922,183.85232543945312,89.31851196289062,30.824495315551758,112.725830078125,83.44000244140625,252.0,94.60186767578125
2021-03-08,88.01499938964844,228.3000030517578,29.609315872192383,196.62034606933594,185.39503479003906,88.39107513427734,30.479097366333008,111.96320343017578,85.7300033569336,235.9499969482422,94.42957305908203
2021-03-09,90.73500061035156,234.26666259765625,29.96154022216797,195.7466278076172,184.8985137939453,90.40470886230469,31.316024780273438,112.06486511230469,81.8499984741211,247.55999755859375,93.105712890625
2021-03-10,89.09750366210938,239.93666076660156,30.252500534057617,195.11976623535156,189.1187286376953,90.18746948242188,31.763267517089844,113.1918716430664,81.7699966430664,245.4199981689453,94.85577392578125
2021-03-11,91.69499969482422,244.0,29.757450103759766,194.89186096191406,187.57601928710938,90.8642578125,31.82526969909668,112.88682556152344,80.8499984741211,259.760009765625,94.87389373779297
2021-03-12,89.43250274658203,244.663330078125,29.478975296020508,197.6175537109375,188.25869750976562,90.19583129882812,31.44444465637207,112.73431396484375,80.04000091552734,261.8800048828125,95.037109375
2021-03-15,90.48249816894531,245.02000427246094,29.80385398864746,179.64889526367188,195.4578399658203,90.21253204345703,31.922679901123047,112.725830078125,83.97000122070312,269.5400085449219,97.92058563232422
2021-03-16,88.6624984741211,242.2100067138672,29.9663028717041,181.30137634277344,194.92588806152344,91.06478881835938,32.17066192626953,113.55624389648438,82.12999725341797,265.6600036621094,98.65505981445312
2021-03-17,87.92500305175781,241.54666137695312,30.22929573059082,177.3410186767578,198.69386291503906,91.82511901855469,31.785409927368164,113.22576904296875,83.20999908447266,259.9200134277344,100.6680679321289
2021-03-18,84.7874984741211,233.10667419433594,30.121004104614258,174.68185424804688,197.62112426757812,90.8809585571289,31.40015983581543,112.30215454101562,80.58000183105469,252.0,98.21073150634766
2021-03-19,86.15750122070312,235.8300018310547,30.275699615478516,175.02374267578125,197.21327209472656,92.2512435913086,31.152179718017578,113.97148895263672,78.3499984741211,261.0299987792969,97.89339447021484
2021-03-22,89.95500183105469,238.2433319091797,30.592853546142578,176.49578857421875,199.54502868652344,93.03663635253906,31.462154388427734,116.7677993774414,77.98999786376953,269.32000732421875,98.6097183227539
